Date,Symbol,Close
1/2/2019 16:00:00,XOM,69.69
1/3/2019 16:00:00,XOM,68.62
1/4/2019 16:00:00,XOM,71.15
1/7/2019 16:00:00,XOM,71.52
1/8/2019 16:00:00,XOM,72.04
1/9/2019 16:00:00,XOM,72.42
1/10/2019 16:00:00,XOM,72.05
1/11/2019 16:00:00,XOM,71.72
1/14/2019 16:00:00,XOM,71.63
1/15/2019 16:00:00,XOM,71.67
1/16/2019 16:00:00,XOM,71.64
1/17/2019 16:00:00,XOM,72.13
1/18/2019 16:00:00,XOM,72.99
1/22/2019 16:00:00,XOM,71.89
1/23/2019 16:00:00,XOM,71.3
1/24/2019 16:00:00,XOM,71.4
1/25/2019 16:00:00,XOM,71.72
1/28/2019 16:00:00,XOM,71.24
1/29/2019 16:00:00,XOM,71.51
1/30/2019 16:00:00,XOM,72.29
1/31/2019 16:00:00,XOM,73.28
2/1/2019 16:00:00,XOM,75.92
2/4/2019 16:00:00,XOM,74.82
2/5/2019 16:00:00,XOM,75.59
2/6/2019 16:00:00,XOM,75.26
2/7/2019 16:00:00,XOM,74.68
2/8/2019 16:00:00,XOM,73.98
2/11/2019 16:00:00,XOM,74.1
2/12/2019 16:00:00,XOM,75.4
2/13/2019 16:00:00,XOM,76.25
2/14/2019 16:00:00,XOM,76.27
2/15/2019 16:00:00,XOM,77.71
2/19/2019 16:00:00,XOM,78.23
2/20/2019 16:00:00,XOM,78.53
2/21/2019 16:00:00,XOM,77.82
2/22/2019 16:00:00,XOM,78.42
2/25/2019 16:00:00,XOM,78.5
2/26/2019 16:00:00,XOM,78.66
2/27/2019 16:00:00,XOM,79.47
2/28/2019 16:00:00,XOM,79.03
3/1/2019 16:00:00,XOM,80
3/4/2019 16:00:00,XOM,80.31
3/5/2019 16:00:00,XOM,80.19
3/6/2019 16:00:00,XOM,79.28
3/7/2019 16:00:00,XOM,80.16
3/8/2019 16:00:00,XOM,79.01
3/11/2019 16:00:00,XOM,79.78
3/12/2019 16:00:00,XOM,80
3/13/2019 16:00:00,XOM,80.71
3/14/2019 16:00:00,XOM,80.44
3/15/2019 16:00:00,XOM,80.15
3/18/2019 16:00:00,XOM,81.08
3/19/2019 16:00:00,XOM,80.87
3/20/2019 16:00:00,XOM,81.32
3/21/2019 16:00:00,XOM,81.79
3/22/2019 16:00:00,XOM,80.48
3/25/2019 16:00:00,XOM,79.92
3/26/2019 16:00:00,XOM,80.96
3/27/2019 16:00:00,XOM,80.34
3/28/2019 16:00:00,XOM,80.74
3/29/2019 16:00:00,XOM,80.8
4/1/2019 16:00:00,XOM,81.73
4/2/2019 16:00:00,XOM,81.38
4/3/2019 16:00:00,XOM,80.9
4/4/2019 16:00:00,XOM,82.05
4/5/2019 16:00:00,XOM,82.49
4/8/2019 16:00:00,XOM,83
4/9/2019 16:00:00,XOM,81.93
4/10/2019 16:00:00,XOM,81.56
4/11/2019 16:00:00,XOM,81.95
4/12/2019 16:00:00,XOM,80.92
4/15/2019 16:00:00,XOM,80.65
4/16/2019 16:00:00,XOM,81.2
4/17/2019 16:00:00,XOM,81.43
4/18/2019 16:00:00,XOM,81.13
4/22/2019 16:00:00,XOM,82.9
4/23/2019 16:00:00,XOM,83.38
4/24/2019 16:00:00,XOM,81.76
4/25/2019 16:00:00,XOM,82.22
4/26/2019 16:00:00,XOM,80.49
4/29/2019 16:00:00,XOM,79.97
4/30/2019 16:00:00,XOM,80.28
5/1/2019 16:00:00,XOM,78.67
5/2/2019 16:00:00,XOM,77.29
5/3/2019 16:00:00,XOM,77.47
5/6/2019 16:00:00,XOM,77.13
5/7/2019 16:00:00,XOM,76.72
5/8/2019 16:00:00,XOM,76.84
5/9/2019 16:00:00,XOM,76.77
5/10/2019 16:00:00,XOM,76.56
5/13/2019 16:00:00,XOM,75.71
5/14/2019 16:00:00,XOM,75.81
5/15/2019 16:00:00,XOM,76.37
5/16/2019 16:00:00,XOM,76.36
5/17/2019 16:00:00,XOM,75.91
5/20/2019 16:00:00,XOM,75.9
5/21/2019 16:00:00,XOM,76.25
5/22/2019 16:00:00,XOM,75.56
5/23/2019 16:00:00,XOM,73.79
5/24/2019 16:00:00,XOM,74.1
5/28/2019 16:00:00,XOM,72.61
5/29/2019 16:00:00,XOM,72.16
5/30/2019 16:00:00,XOM,71.97
5/31/2019 16:00:00,XOM,70.77
6/3/2019 16:00:00,XOM,71.88
6/4/2019 16:00:00,XOM,73.59
6/5/2019 16:00:00,XOM,72.98
6/6/2019 16:00:00,XOM,74.31
6/7/2019 16:00:00,XOM,74.58
6/10/2019 16:00:00,XOM,74.91
6/11/2019 16:00:00,XOM,74.84
6/12/2019 16:00:00,XOM,74.03
6/13/2019 16:00:00,XOM,74.68
6/14/2019 16:00:00,XOM,74.35
6/17/2019 16:00:00,XOM,75.09
6/18/2019 16:00:00,XOM,75.74
6/19/2019 16:00:00,XOM,75.32
6/20/2019 16:00:00,XOM,76.61
6/21/2019 16:00:00,XOM,77.69
6/24/2019 16:00:00,XOM,76.95
6/25/2019 16:00:00,XOM,76.27
6/26/2019 16:00:00,XOM,76.6
6/27/2019 16:00:00,XOM,75.82
6/28/2019 16:00:00,XOM,76.63
7/1/2019 16:00:00,XOM,76.56
7/2/2019 16:00:00,XOM,75.72
7/3/2019 13:00:00,XOM,76.44
7/5/2019 16:00:00,XOM,76.13
7/8/2019 16:00:00,XOM,76.48
7/9/2019 16:00:00,XOM,76.43
7/10/2019 16:00:00,XOM,77.51
7/11/2019 16:00:00,XOM,77.57
7/12/2019 16:00:00,XOM,77.63
7/15/2019 16:00:00,XOM,77.08
7/16/2019 16:00:00,XOM,75.93
7/17/2019 16:00:00,XOM,75.48
7/18/2019 16:00:00,XOM,74.84
7/19/2019 16:00:00,XOM,74.99
7/22/2019 16:00:00,XOM,75.07
7/23/2019 16:00:00,XOM,75.37
7/24/2019 16:00:00,XOM,75.36
7/25/2019 16:00:00,XOM,74.93
7/26/2019 16:00:00,XOM,74.81
7/29/2019 16:00:00,XOM,75.34
7/30/2019 16:00:00,XOM,75.35
7/31/2019 16:00:00,XOM,74.36
8/1/2019 16:00:00,XOM,72.46
8/2/2019 16:00:00,XOM,71.75
8/5/2019 16:00:00,XOM,70.28
8/6/2019 16:00:00,XOM,70.96
8/7/2019 16:00:00,XOM,70.5
8/8/2019 16:00:00,XOM,72.38
8/9/2019 16:00:00,XOM,70.84
8/12/2019 16:00:00,XOM,69.63
8/13/2019 16:00:00,XOM,70.49
8/14/2019 16:00:00,XOM,67.65
8/15/2019 16:00:00,XOM,67.25
8/16/2019 16:00:00,XOM,68.3
8/19/2019 16:00:00,XOM,69.45
8/20/2019 16:00:00,XOM,69.03
8/21/2019 16:00:00,XOM,69.72
8/22/2019 16:00:00,XOM,69.57
8/23/2019 16:00:00,XOM,67.49
8/26/2019 16:00:00,XOM,67.85
8/27/2019 16:00:00,XOM,67.19
8/28/2019 16:00:00,XOM,67.68
8/29/2019 16:00:00,XOM,68.43
8/30/2019 16:00:00,XOM,68.48
9/3/2019 16:00:00,XOM,68.56
9/4/2019 16:00:00,XOM,69.29
9/5/2019 16:00:00,XOM,70.27
9/6/2019 16:00:00,XOM,70.93
9/9/2019 16:00:00,XOM,71.49
9/10/2019 16:00:00,XOM,72.07
9/11/2019 16:00:00,XOM,71.93
9/12/2019 16:00:00,XOM,71.98
9/13/2019 16:00:00,XOM,72.64
9/16/2019 16:00:00,XOM,73.73
9/17/2019 16:00:00,XOM,73.17
9/18/2019 16:00:00,XOM,72.82
9/19/2019 16:00:00,XOM,72.33
9/20/2019 16:00:00,XOM,72.08
9/23/2019 16:00:00,XOM,72.13
9/24/2019 16:00:00,XOM,71.14
9/25/2019 16:00:00,XOM,71.35
9/26/2019 16:00:00,XOM,70.97
9/27/2019 16:00:00,XOM,71.48
9/30/2019 16:00:00,XOM,70.61
10/1/2019 16:00:00,XOM,68.95
10/2/2019 16:00:00,XOM,67.15
10/3/2019 16:00:00,XOM,67.98
10/4/2019 16:00:00,XOM,68.97
10/7/2019 16:00:00,XOM,68.02
10/8/2019 16:00:00,XOM,66.7
10/9/2019 16:00:00,XOM,67.44
10/10/2019 16:00:00,XOM,68.25
10/11/2019 16:00:00,XOM,68.98
10/14/2019 16:00:00,XOM,69.18
10/15/2019 16:00:00,XOM,69.42
10/16/2019 16:00:00,XOM,68.23
10/17/2019 16:00:00,XOM,68.14
10/18/2019 16:00:00,XOM,67.61
10/21/2019 16:00:00,XOM,68.74
10/22/2019 16:00:00,XOM,69.09
10/23/2019 16:00:00,XOM,69.75
10/24/2019 16:00:00,XOM,69.09
10/25/2019 16:00:00,XOM,69.25
10/28/2019 16:00:00,XOM,68.64
10/29/2019 16:00:00,XOM,68.44
10/30/2019 16:00:00,XOM,67.72
10/31/2019 16:00:00,XOM,67.57
11/1/2019 16:00:00,XOM,69.6
11/4/2019 16:00:00,XOM,71.67
11/5/2019 16:00:00,XOM,73.09
11/6/2019 16:00:00,XOM,71.49
11/7/2019 16:00:00,XOM,73.01
11/8/2019 16:00:00,XOM,70.77
11/11/2019 16:00:00,XOM,70.34
11/12/2019 16:00:00,XOM,69.37
11/13/2019 16:00:00,XOM,68.8
11/14/2019 16:00:00,XOM,68.5
11/15/2019 16:00:00,XOM,69.19
11/18/2019 16:00:00,XOM,68.52
11/19/2019 16:00:00,XOM,67.82
11/20/2019 16:00:00,XOM,68.03
11/21/2019 16:00:00,XOM,69.67
11/22/2019 16:00:00,XOM,69.37
11/25/2019 16:00:00,XOM,68.91
11/26/2019 16:00:00,XOM,68.74
11/27/2019 16:00:00,XOM,68.7
11/29/2019 13:00:00,XOM,68.13
12/2/2019 16:00:00,XOM,68.42
12/3/2019 16:00:00,XOM,67.88
12/4/2019 16:00:00,XOM,68.65
12/5/2019 16:00:00,XOM,68.41
12/6/2019 16:00:00,XOM,69.51
12/9/2019 16:00:00,XOM,69.66
12/10/2019 16:00:00,XOM,69.06
12/11/2019 16:00:00,XOM,68.96
12/12/2019 16:00:00,XOM,70.34
12/13/2019 16:00:00,XOM,69.23
12/16/2019 16:00:00,XOM,70
12/17/2019 16:00:00,XOM,69.68
12/18/2019 16:00:00,XOM,69.87
12/19/2019 16:00:00,XOM,69.39
12/20/2019 16:00:00,XOM,69.94
12/23/2019 16:00:00,XOM,70.29
12/24/2019 13:00:00,XOM,70.02
12/26/2019 16:00:00,XOM,70.13
12/27/2019 16:00:00,XOM,69.89
12/30/2019 16:00:00,XOM,69.48
12/31/2019 16:00:00,XOM,69.78
1/2/2020 16:00:00,XOM,70.9
1/3/2020 16:00:00,XOM,70.33
1/6/2020 16:00:00,XOM,70.87
1/7/2020 16:00:00,XOM,70.29
1/8/2020 16:00:00,XOM,69.23
