Date,Symbol,Close
1/2/2019 16:00:00,PFE,43.25
1/3/2019 16:00:00,PFE,42.04
1/4/2019 16:00:00,PFE,43
1/7/2019 16:00:00,PFE,43.23
1/8/2019 16:00:00,PFE,43.43
1/9/2019 16:00:00,PFE,43.34
1/10/2019 16:00:00,PFE,42.31
1/11/2019 16:00:00,PFE,42.88
1/14/2019 16:00:00,PFE,42.37
1/15/2019 16:00:00,PFE,42.73
1/16/2019 16:00:00,PFE,42.11
1/17/2019 16:00:00,PFE,42.47
1/18/2019 16:00:00,PFE,42.53
1/22/2019 16:00:00,PFE,42.27
1/23/2019 16:00:00,PFE,42.16
1/24/2019 16:00:00,PFE,40.95
1/25/2019 16:00:00,PFE,40.64
1/28/2019 16:00:00,PFE,39.53
1/29/2019 16:00:00,PFE,40.77
1/30/2019 16:00:00,PFE,41.58
1/31/2019 16:00:00,PFE,42.45
2/1/2019 16:00:00,PFE,42.88
2/4/2019 16:00:00,PFE,42.44
2/5/2019 16:00:00,PFE,42.11
2/6/2019 16:00:00,PFE,42.33
2/7/2019 16:00:00,PFE,41.7
2/8/2019 16:00:00,PFE,42.23
2/11/2019 16:00:00,PFE,41.68
2/12/2019 16:00:00,PFE,41.87
2/13/2019 16:00:00,PFE,41.7
2/14/2019 16:00:00,PFE,41.97
2/15/2019 16:00:00,PFE,42.4
2/19/2019 16:00:00,PFE,42.6
2/20/2019 16:00:00,PFE,42.2
2/21/2019 16:00:00,PFE,42.14
2/22/2019 16:00:00,PFE,42.96
2/25/2019 16:00:00,PFE,43.08
2/26/2019 16:00:00,PFE,43.02
2/27/2019 16:00:00,PFE,42.93
2/28/2019 16:00:00,PFE,43.35
3/1/2019 16:00:00,PFE,43.36
3/4/2019 16:00:00,PFE,43.07
3/5/2019 16:00:00,PFE,42.89
3/6/2019 16:00:00,PFE,41.86
3/7/2019 16:00:00,PFE,41.39
3/8/2019 16:00:00,PFE,40.89
3/11/2019 16:00:00,PFE,41.5
3/12/2019 16:00:00,PFE,41.73
3/13/2019 16:00:00,PFE,42.01
3/14/2019 16:00:00,PFE,41.19
3/15/2019 16:00:00,PFE,41.78
3/18/2019 16:00:00,PFE,41.81
3/19/2019 16:00:00,PFE,42.3
3/20/2019 16:00:00,PFE,42.17
3/21/2019 16:00:00,PFE,42.35
3/22/2019 16:00:00,PFE,41.85
3/25/2019 16:00:00,PFE,41.89
3/26/2019 16:00:00,PFE,42.42
3/27/2019 16:00:00,PFE,42.02
3/28/2019 16:00:00,PFE,42.29
3/29/2019 16:00:00,PFE,42.47
4/1/2019 16:00:00,PFE,42.84
4/2/2019 16:00:00,PFE,42.91
4/3/2019 16:00:00,PFE,42.84
4/4/2019 16:00:00,PFE,42.74
4/5/2019 16:00:00,PFE,42.99
4/8/2019 16:00:00,PFE,43.14
4/9/2019 16:00:00,PFE,42.84
4/10/2019 16:00:00,PFE,42.73
